product_id,category_id,discount_id,product_name,product_price,product_description,unit,value,product_code,created_date,product_detailed_description,product_additional_info
277,8,1,캔 쇠고기맛 700g,4500,"쇠고기 맛 캔, 풍부한 영양과 맛있는 식사",g,700,D2z277,2024.7.16,"쇠고기 조각이 풍부하게 들어 있는 이 캔 사료는 고양이와 강아지 모두가 사랑하는 맛을 제공합니다. 고단백 성분으로 반려동물의 체력과 건강을 지원하며, 균형 잡힌 영양이 특징입니다. 700g 대용량으로 가성비가 뛰어나며, 매일 식사나 간식으로 활용하기에 좋습니다. 쇠고기의 풍부한 맛과 질감이 반려동물의 입맛을 사로잡아, 건강하고 맛있는 식사 시간을 만들어 줍니다.",
278,16,1,캣 울트라 프리미엄 연어 캔 156g,4500,고양이를 위한 프리미엄 연어 캔,g,156,C1z278,2024.7.17,"캣 울트라 프리미엄 연어 캔 156g은 고양이를 위한 고급 캔 사료입니다. 신선한 연어를 주 원료로 사용하여 고양이에게 풍부한 단백질과 오메가-3 지방산을 공급합니다. 부드럽고 촉촉한 식감으로 고양이의 미각을 만족시키며, 영양가가 뛰어나 건강을 지원합니다. 깔끔한 캔 포장으로 사용이 편리하며, 맛과 건강을 모두 고려한 제품입니다.",
279,16,1,캣 울트라 프리미엄 참치&새우 캔 156g,4500,프리미엄 참치와 새우 캔 156g,g,156,C1z279,2024.7.18,"캣 울트라 프리미엄 참치&새우 캔 156g은 고양이를 위한 고급 간식입니다. 신선한 참치와 새우가 조화롭게 어우러져 풍부한 맛과 영양을 제공합니다. 고단백, 저지방 성분으로 고양이의 건강을 지원하며, 부드러운 식감이 고양이의 미각을 자극합니다. 영양가가 높아 고양이의 특별한 간식으로 적합합니다.",
280,24,1,캣돌 고양이 창문 선반 캣타워 냥틀,29300,창문에 설치하는 고양이 선반과 캣타워,X,1,C3z280,2024.7.19,"캣돌 고양이 창문 선반 캣타워 냥틀은 고양이의 편안한 휴식을 위한 창문 선반입니다. 창문에 설치하여 고양이가 밖을 바라보며 편안하게 쉴 수 있는 공간을 제공합니다. 튼튼한 재질로 안정감 있게 사용 가능하며, 고양이의 편안한 공간과 놀이 공간을 동시에 제공하는 제품입니다.",
281,15,1,캣차우 인도어 2kg,21360,실내용 고양이를 위한 건강 사료,g,2000,C1s281,2024.7.20,"캣차우 인도어 2kg은 실내에서 생활하는 고양이를 위해 특별히 설계된 사료입니다. 천연 성분과 균형 잡힌 영양소가 함유되어 있어 고양이의 건강을 지원하고, 소화와 면역력 증진에 도움을 줍니다. 비타민과 미네랄이 풍부하여 활력 넘치는 일상을 유지할 수 있으며, 체중 관리에도 효과적입니다. 맛있고 부드러운 사료로 까다로운 고양이도 기쁘게 해줄 제품입니다.",
282,20,1,캣츠미어 참치&도미토핑,1200,"참치와 도미 토핑, 고양이 간식",g,170,C2z282,2024.7.21,"캣츠미어 참치&도미토핑은 고양이의 입맛을 사로잡는 간식입니다. 참치와 도미의 풍부한 맛이 조화를 이루어 고양이의 미각을 자극합니다. 다양한 영양소를 함유하고 있어, 간식으로 적합하며, 고양이의 건강과 행복을 고려하여 제작된 제품입니다. 일상적인 간식으로 좋습니다.",
283,8,1,컬러푸드 네츄럴 블루베리 스낵 100g,4000,자연 블루베리로 만든 강아지용 스낵입니다.,g,100,D2z283,2024.7.22,"컬러푸드 네츄럴 블루베리 스낵은 반려동물을 위한 건강한 과일 간식입니다. 신선한 블루베리를 사용하여 풍부한 항산화 물질과 비타민을 제공합니다. 100g의 적당한 용량으로 신선하게 즐길 수 있으며, 인공 첨가물 없이 자연 그대로의 맛을 느낄 수 있습니다.",
284,12,1,콩 에어 테니스공 XS 3개입,7800,초소형 강아지를 위한 콩 에어 테니스공 3개 포함,개,3,D3z284,2024.7.23,"콩 에어 테니스공 XS 3개입은 소형견을 위한 튼튼한 장난감입니다. 내구성이 강한 테니스공으로, 반려견이 씹고 던지기에 적합합니다. 공 내부에 공기 주입으로 부드러운 질감을 제공하며, 뛰어난 튕김으로 반려견의 운동과 놀이를 지원합니다. 3개입 패키지로 여러 마리의 반려견이 함께 놀기 좋습니다.",
285,36,1,크레용펫 송송 메쉬 접이식 이동 가방,45900,스타일과 편안함이 완벽하게 결합된 이동용 필수 아이템,X,1,Z3z285,2024.7.24,"크레용펫 송송 메쉬 접이식 이동 가방은 반려동물의 이동을 편리하게 해주는 제품입니다. 메쉬 소재로 통기성이 뛰어나며, 접이식 디자인으로 사용하지 않을 때는 공간을 절약할 수 있습니다. 견고한 구조와 부드러운 내부 소재로 반려동물이 편안하게 여행할 수 있도록 설계되었으며, 손잡이와 어깨끈이 있어 편리한 휴대가 가능합니다.",
286,36,1,크로노 백팩 캐리어 L,100000,스타일과 기능이 완벽히 조화된 최고의 이동 동반자,X,1,Z3z286,2024.7.25,"크로노 백팩 캐리어는 L 사이즈로 제공되는 반려동물 백팩입니다. 견고한 소재와 편안한 착용감을 제공하여 반려동물과의 이동을 편리하게 해줍니다. 내부는 넉넉한 공간을 제공하며, 통기성이 좋은 메쉬 창으로 환기와 시야를 확보할 수 있습니다. 스타일리시하면서도 실용적인 제품으로, 외출 시 필수 아이템입니다.",
287,8,1,테라카니스 미니 칠면조와 샐러리 100g,4900,작은 크기의 칠면조와 샐러리로 만든 강아지 간식,g,100,D2z287,2024.7.26,"테라카니스 미니 칠면조와 샐러리는 반려견을 위한 고급 요리 간식으로, 신선한 칠면조와 샐러리를 사용하여 만들어졌습니다. 100g의 적당한 용량으로 제공되며, 인공 첨가물 없이 자연의 맛을 그대로 담아 반려견의 건강을 지켜줍니다. 소화가 잘 되어 반려견의 기호성이 높습니다.",
288,4,1,테라카니스 퓨어미트 치킨 400g,11000,치킨으로 만든 퓨어미트 테라카니스 사료 400g,g,400,D1z288,2024.7.27,"테라카니스 퓨어미트 치킨 400g은 반려동물을 위한 고급 치킨 사료입니다. 신선한 치킨을 100% 사용하여 풍부한 단백질과 영양을 제공합니다. 인공 첨가물 없이 자연 그대로의 맛과 건강을 유지하며, 부드러운 질감으로 소화가 잘 됩니다. 400g의 실용적인 패키지로 간편하게 급여할 수 있습니다.",
289,20,1,템테이션 부드러운 우유맛 75g,4300,부드러운 우유맛을 느낄 수 있는 템테이션 간식 75g,g,75,C2z289,2024.7.28,"템테이션 부드러운 우유맛 75g으로 고양이에게 달콤한 간식을! 부드러운 우유 맛이 고양이의 입맛을 사로잡으며, 바삭한 식감으로 간식 시간을 즐겁게 합니다. 75g의 적당한 양으로 간편하게 급여할 수 있으며, 고양이의 기호를 충족시키는 간식으로 적합합니다.",
290,18,1,템테이션 연어맛 75g,4300,고양이를 위한 맛있는 연어맛 간식,g,75,C2a290,2024.7.29,"템테이션 연어맛은 고양이가 좋아하는 바삭한 간식으로, 신선한 연어를 사용하여 고양이의 기호성을 높였습니다. 75g의 소포장으로 신선하게 제공되며, 바삭한 식감과 고소한 연어 맛이 특징입니다. 간식이나 보상용으로 이상적이며, 비타민과 미네랄이 포함되어 고양이의 건강을 지원합니다.",
291,20,1,템테이션 풍부한 해산물 맛75g,4300,풍부한 해산물 맛을 자랑하는 템테이션 간식 75g,g,75,C2z291,2024.7.30,"템테이션 풍부한 해산물 맛 75g으로 고양이에게 특별한 간식을! 신선한 해산물의 풍미가 가득한 이 간식은 고양이의 입맛을 사로잡으며, 바삭한 식감과 함께 풍부한 영양을 제공합니다. 75g의 실용적인 양으로 간편하게 급여할 수 있으며, 고양이의 간식 시간에 만족감을 더해줍니다.",
292,20,1,템테이션 헤어볼 컨트롤 60g,4300,헤어볼 컨트롤을 돕는 고양이 간식,g,60,C2z292,2024.7.31,"템테이션 헤어볼 컨트롤 60g은 반려묘의 헤어볼 문제를 해결해주는 간식입니다. 독특한 포뮬러가 반려묘의 소화기를 지원하여 헤어볼 형성을 줄여줍니다. 고양이들이 좋아하는 맛과 바삭한 식감으로 제공되며, 간식으로 주기에 이상적입니다. 매일 정기적으로 급여하면 반려묘의 헤어볼 문제를 효과적으로 관리할 수 있습니다. 인공 색소와 방부제가 없어 안전하게 먹일 수 있습니다.",
293,4,1,페디그리 치킨 캔 사료 700G,4500,치킨으로 만든 페디그리 캔 사료 700g,g,700,D1z293,2024.8.1,"페디그리 치킨 캔 사료 700g은 반려견을 위한 영양 가득한 식사입니다. 신선한 치킨을 주 원료로 사용하여 고단백 식사를 제공하며, 반려견의 건강을 지원합니다. 부드러운 식감과 풍부한 맛으로 강아지가 좋아하며, 700g의 대용량으로 경제적이고 실용적인 식사 솔루션을 제공합니다.",
294,20,1,페슬러 묘설렘 닭고기맛,1700,고양이를 위한 닭고기 간식,g,90,C2z294,2024.8.2,"페슬러 묘설렘 닭고기맛은 고양이용 고급 간식으로, 신선한 닭고기를 사용하여 맛과 영양을 모두 잡았습니다. 고단백 저지방의 건강한 간식으로, 고양이의 기호도를 높이는 풍부한 맛이 특징입니다. 훈련 보상이나 특별한 순간에 최적화된 간식입니다.",
295,20,1,페슬러 묘설렘 참치맛,1700,고양이를 위한 참치맛 간식,g,90,C2z295,2024.8.3,"페슬러 묘설렘 참치맛은 고양이를 위한 맛있는 간식으로, 신선한 참치를 주 원료로 사용합니다. 고단백, 저지방 성분으로 건강을 고려하였으며, 부드럽고 촉촉한 질감으로 고양이의 미각을 사로잡습니다. 자연 재료로 만들어져 안전하고, 고양이의 기호에 맞춰 간편하게 제공할 수 있는 간식입니다.",
296,36,1,페슬러 이동가방 블루,70000,세련된 디자인과 기능성을 동시에 갖춘 이동의 완벽한 파트너,X,1,Z3z296,2024.8.4,"페슬러 이동가방 블루는 반려동물과 함께 이동할 때 편리하게 사용할 수 있는 가방입니다. 블루 색상으로 세련된 디자인을 자랑하며, 내부는 부드러운 소재로 반려동물이 편안하게 쉴 수 있도록 설계되었습니다. 통기성이 우수하여 공기 순환이 원활하고, 견고한 스트랩으로 편안한 착용감을 제공합니다. 안전한 여행과 외출을 위한 이상적인 선택입니다.",
297,36,1,페슬러 자동리드줄 M,16500,중형 반려동물을 위한 자동 리드줄,X,1,Z3z297,2024.8.5,"페슬러 자동 리드줄 (M)은 반려동물과의 산책을 더욱 편리하게 만들어주는 자동 리드줄입니다. 자동으로 늘어나고 줄어드는 기능으로, 산책 중 자유롭게 조절할 수 있으며, 편안한 사용감을 제공합니다. 내구성이 강하고 편리한 그립으로 산책을 즐겁고 안전하게 도와주는 제품입니다.",
298,20,1,펫모닝 닭가슴살,500,신선한 닭가슴살을 사용한 펫모닝 제품,g,22,C2z298,2024.7.10,"펫모닝 닭가슴살로 반려동물에게 맛있고 건강한 간식을! 신선한 닭가슴살로 만들어진 이 간식은 고단백 저지방으로 반려동물의 건강을 지원하며, 부드럽고 씹기 좋은 식감으로 입맛을 사로잡습니다. 자연 재료로 안전하게 만들어져 간식이나 훈련 보상으로 적합합니다.",
299,12,1,펫모닝 바닐라향 물고기,2000,바닐라 향을 더한 펫모닝 물고기 장난감,개,1,D3z299,2024.7.11,"바닐라향 물고기는 사랑스러운 반려동물의 시간을 더욱 즐겁고 행복하게 만들어 줄 장난감입니다. 바닐라향 물고기는 강아지의 씹는 본능을 만족시키며, 부드러운 질감과 향기로 반려동물의 관심을 끌어줍니다. 안전하고 내구성이 뛰어난 소재로 제작되어 오랜 시간 동안 사용 가능합니다. 반려동물의 재미와 건강을 동시에 챙겨주세요!",
300,12,1,펫모닝 바닐라향 뿔 도깨비,2000,"바닐라향 뿔 도깨비, 애견 장난감",개,1,D3z300,2024.7.12,"펫모닝 바닐라향 뿔 도깨비 장난감은 반려동물의 호기심과 놀이 본능을 자극하는 특별한 장난감입니다. 부드럽고 내구성이 뛰어난 소재로 제작되어 안전하게 사용 가능하며, 바닐라향이 더해져 반려동물의 흥미를 끌어줍니다. 뿔 모양의 디자인은 씹는 재미를 더하며, 치아 건강에도 도움을 줍니다. 놀이와 치아 관리, 향기까지 갖춘 펫모닝 바닐라향 뿔 도깨비로 반려동물의 일상을 더욱 즐겁고 건강하게 만들어보세요!",
301,24,1,펫모닝 스윙캣 벌,4000,고양이를 위한 스윙 장난감으로 놀이와 운동 촉진,개,1,C3z301,2024.7.13,"펫모닝 스윙캣 벌은 고양이의 놀이와 운동을 돕는 장난감입니다. 벌 모양의 장난감이 고양이의 호기심을 자극하며, 이동하는 장난감이 사냥 본능을 만족시킵니다. 튼튼한 소재로 제작되어 오랜 시간 사용할 수 있으며, 고양이의 신체 활동을 촉진합니다.",
302,12,1,펫스테이지 바비큐 우드스틱,6800,"바비큐 향 우드스틱, 애견용 간식",개,1,D3z302,2024.7.14,"바비큐 향 우드스틱은 반려견의 구강 건강과 스트레스 해소를 위한 씹기 장난감입니다. 내구성이 강한 외피와 바삭한 크런치코어가 결합되어 반려견이 오랫동안 씹을 수 있습니다. 씹는 동안 치아와 잇몸을 마사지하여 구강 건강을 증진시키며, 씹는 재미로 스트레스 해소에도 효과적입니다. 안전한 소재로 만들어져 반려견이 안심하고 사용할 수 있으며, 중형 반려견에게 적합한 크기입니다.",
303,12,1,펫스테이지 오르카테니스볼,9000,반려동물용 오르카테니스볼,개,1,D3z303,2024.7.15,"펫스테이지 오르카 테니스볼 235는 반려견의 놀이 시간을 더욱 즐겁게 만들어주는 장난감입니다. 내구성이 강한 테니스볼로, 튼튼하게 제작되어 씹기와 던지기에 적합합니다. 놀이와 운동을 동시에 지원하며, 구강 건강에도 도움이 되는 제품입니다. 반려견의 에너지를 발산하고 즐거운 시간을 보낼 수 있습니다.",
304,12,1,펫스테이지 우드스틱S,9900,소형 강아지를 위한 우드스틱,개,1,D3z304,2024.7.16,"펫스테이지 우드스틱S 217은 반려견의 구강 건강과 스트레스 해소를 위한 씹기 장난감입니다. 내구성이 강한 우드스틱으로 반려견이 오랫동안 씹을 수 있으며, 씹는 동안 치아와 잇몸 건강에 도움을 줍니다. 자연스러운 나무 향이 반려견의 씹는 재미를 더해주고, 스트레스 해소에도 효과적입니다. 안전한 소재로 만들어져 반려견이 안심하고 사용할 수 있으며, 다양한 크기의 반려견에게 적합합니다.",
305,12,1,펫스테이지 크런치코어본M,14000,"중간 크기의 크런치본으로, 치아를 강화하고 구강 건강 촉진",개,1,D3z305,2024.7.17,"펫스테이지 크런치코어본M 265는 반려견의 구강 건강과 스트레스 해소를 위한 씹기 장난감입니다. 내구성이 강한 외피와 바삭한 크런치코어가 결합되어 반려견이 오랫동안 씹을 수 있습니다. 씹는 동안 치아와 잇몸을 마사지하여 구강 건강을 증진시키며, 씹는 재미로 스트레스 해소에도 효과적입니다. 안전한 소재로 만들어져 반려견이 안심하고 사용할 수 있으며, 중형 반려견에게 적합한 크기입니다.",
306,12,1,펫스테이지 우드스틱M,12600,씹기 좋은 반려견 우드스틱,개,1,D3z306,2024.7.18,"펫스테이지 우드스틱 M 218은 반려견의 씹는 본능을 만족시킬 수 있는 장난감입니다. 나무 소재로 만들어져 내구성이 뛰어나며, 강아지의 이빨과 잇몸 건강을 유지하는 데 도움을 줍니다. 다양한 질감이 반려견의 흥미를 유도하며, 씹는 재미와 함께 구강 건강을 챙길 수 있는 제품입니다.",
307,8,1,펫츠루트 셰프요리 닭가슴살 야채 400g,9900,닭가슴살과 야채로 조리한 간식 400g,g,400,D2z307,2024.7.19,"펫츠루트 셰프요리 닭가슴살 야채 400g으로 반려동물에게 맛있고 건강한 식사를 제공하세요! 신선한 닭가슴살과 다양한 야채가 조화를 이루어 영양이 풍부하며, 부드러운 식감과 풍미로 반려동물의 입맛을 사로잡습니다. 간편하게 급여할 수 있는 캔 타입으로 실용적입니다.",
308,5,1,펫츠루트 셰프요리 닭가슴살 치즈 400g,9900,반려동물을 위한 닭가슴살과 치즈가 들어간 간식,g,400,D2j308,2024.7.20,"펫츠루트 셰프요리 닭가슴살 치즈는 신선한 닭가슴살과 치즈를 혼합하여 만든 고품질 반려견 간식입니다. 400g의 대용량으로 제공되며, 부드러운 치즈와 풍부한 단백질이 반려견의 건강을 지원합니다. 인공 첨가물이 없어 안전하게 급여할 수 있으며, 고소한 맛이 반려견의 입맛을 사로잡습니다.",
309,36,1,펫퍼스 탈취제 베이비파우더향 500ml,5000,베이비파우더 향의 반려동물 탈취제,ml,500,Z3z309,2024.7.21,"펫퍼스 탈취제는 베이비파우더향으로 반려동물의 공간을 상쾌하게 만들어줍니다. 500ml의 대용량으로 넉넉하게 사용할 수 있으며, 강력한 탈취 성분이 악취를 효과적으로 제거합니다. 은은한 파우더향이 공간을 기분 좋게 만들어 주며, 사용이 간편하여 집안의 쾌적함을 유지하는 데 유용한 제품입니다.",
310,36,1,포비스 귀세정제 100ml,5600,반려동물 귀 세정제,ml,100,Z3z310,2024.7.22,"포비스 귀세정제 100ml은 반려동물의 귀 건강을 위해 특별히 제작된 제품입니다. 귀 속의 불순물과 귀지를 효과적으로 제거하며, 귀 건강을 유지하는 데 도움을 줍니다. 피부에 자극을 주지 않는 안전한 성분으로 만들어져 반려동물이 불편함 없이 사용할 수 있습니다. 정기적으로 사용하면 귀 질환을 예방할 수 있으며, 간편한 사용법으로 누구나 쉽게 사용할 수 있습니다.",
311,10,1,포비스 눈물얼룩세정제 100ml,5600,강아지 눈물자국 세정제,ml,100,D3a311,2024.7.23,"포비스 눈물얼룩세정제는 반려동물의 눈물 얼룩을 효과적으로 제거하는 제품입니다. 100ml 용량으로, 안전한 성분으로 눈 주위를 깨끗하게 유지할 수 있습니다. 정기적인 사용으로 눈물 자국을 예방하고 청결을 유지하며, 반려동물의 아름다움을 돋우는 데 도움을 줍니다.",
312,24,1,포비스 단모 고양이 전용 샴푸&린스 300ml,11000,단모 고양이를 위한 샴푸와 린스 300ml,ml,300,C3z312,2024.7.24,"포비스 단모 고양이 전용 샴푸&린스 300ml는 단모 고양이를 위한 전문 샴푸와 린스입니다. 부드럽고 순한 성분으로 피부 자극을 최소화하며, 모발에 윤기와 건강을 부여합니다. 샴푸와 린스가 함께 제공되어 간편하게 사용할 수 있으며, 고양이의 모질을 깨끗하고 건강하게 유지하는 데 도움을 줍니다.",
313,36,1,포비스 덴탈크린치약 100ml,5600,"애견용 덴탈 치약, 구강 청결과 건강 유지",ml,100,Z3z313,2024.7.25,"이 치약은 반려동물의 치아와 잇몸 건강을 위해 특별히 설계된 제품입니다. 플라크와 타르타르를 효과적으로 제거하며, 구취를 상쾌하게 없애주는 기능이 있습니다. 안전한 성분으로 만들어져 반려동물의 구강 건강을 유지하는 데 도움을 주며, 사용 후 상쾌한 입안을 제공합니다. 100ml 용량으로 가정에서 손쉽게 사용 가능하며, 정기적인 치아 관리를 통해 건강한 구강 상태를 유지할 수 있습니다.",
314,36,1,포비스 항균 탈취제 (라임향) 1000ml,9500,라임향이 특징인 항균 탈취제,ml,1000,Z3z314,2024.7.26,"포비스 항균 탈취제는 라임향으로 상쾌한 향기를 제공하며, 항균 효과가 뛰어난 탈취제입니다. 1000ml의 대용량으로 경제적이며, 반려동물의 생활 공간을 깨끗하게 유지할 수 있습니다. 사용이 간편한 스프레이 타입으로 다양한 표면과 공간에 쉽게 적용할 수 있습니다.",
315,12,1,포와이즈 리필용 배변봉투,3000,편리하게 사용할 수 있는 배변 봉투 리필용,개,60,D3z315,2024.7.27,"포와이즈 리필용 배변봉투로 청결한 배변 처리를 간편하게! 튼튼하고 내구성이 뛰어난 봉투로 냄새를 효과적으로 차단하며, 간편하게 교체할 수 있는 리필 용량으로 경제적입니다. 다양한 상황에서 유용하게 사용할 수 있는 배변 봉투로, 반려동물의 배변 관리를 도와줍니다.",
316,36,1,포켄스 3in1 샴푸&린스,8200,"3in1 샴푸&린스, 애견 털과 피부 관리",ml,550,Z3z316,2024.7.28,"포켄스 3in1 샴푸&린스는 반려동물의 세척과 미용을 동시에 지원하는 제품입니다. 샴푸와 린스 기능이 결합되어 있어, 세척 후 부드럽고 윤기 나는 털을 유지할 수 있습니다. 자극이 적어 민감한 피부에도 적합하며, 반려동물의 피부와 털을 깨끗하게 관리할 수 있는 3in1 제품입니다.",
317,8,1,포켄스 뉴트리션트릿 관절&뼈 240g,18000,관절과 뼈 건강을 위한 영양 보충용 간식,g,240,D2z317,2024.7.29,"포켄스 뉴트리션트릿 관절&뼈 240g은 반려견의 관절과 뼈 건강을 지원하는 고급 간식입니다. 첨가된 글루코사민과 콘드로이틴은 관절의 유연성과 강도를 유지하는 데 도움을 주며, 뼈 건강을 지원합니다. 풍부한 영양과 맛을 동시에 제공하며, 반려견이 즐겁게 씹을 수 있는 질감으로 제조되었습니다. 인공 첨가물 없이 자연 재료만을 사용하여 안전하게 급여할 수 있는 간식입니다.",
318,8,1,포켄스 뉴트리션트릿 눈&눈물 240g,18000,강아지의 눈 건강을 돕는 눈&눈물 간식,g,240,D2z318,2024.7.30,"포켄스 뉴트리션트릿 눈&눈물 240g은 반려견의 눈 건강을 위한 특별한 간식입니다. 고품질 단백질과 필수 비타민, 미네랄이 풍부하게 함유되어 있어 눈물 얼룩을 줄이고 눈 건강을 지원합니다. 소화가 잘 되는 성분들로 구성되어 있어 모든 연령대의 반려견이 안전하게 먹을 수 있습니다. 정기적으로 급여하면 반려견의 눈 건강을 효과적으로 관리할 수 있습니다. 맛과 영양을 동시에 챙길 수 있는 최고의 간식입니다.",
319,8,1,포켄스 뉴트리션트릿 면역&영양 240g,18000,면역력과 영양을 동시에 지원하는 강아지 간식,g,240,D2z319,2024.7.31,"포켄스 뉴트리션트릿 면역&영양 240g은 반려견의 면역력과 영양을 강화하기 위한 특별한 간식입니다. 고품질 단백질과 비타민, 미네랄이 풍부하게 함유되어 있어 반려견의 전반적인 건강을 지원합니다. 면역력 증진 성분이 포함되어 있어 반려견이 건강하고 활기차게 지낼 수 있습니다. 소화가 잘 되는 성분들로 구성되어 있어 모든 연령대의 반려견이 안전하게 먹을 수 있습니다. 정기적으로 급여하면 반려견의 건강을 효과적으로 관리할 수 있습니다.",
320,8,1,포켄스 뉴트리션트릿 피부&피모 240g,18000,피부와 피모에 좋은 영양소가 들어간 뉴트리션트릿,g,240,D2z320,2024.8.1,"포켄스 뉴트리션트릿 피부&피모 240g으로 반려동물의 피부와 모질을 건강하게 관리하세요! 특수 영양소가 포함된 이 간식은 반려동물의 피부와 털을 건강하게 유지하는 데 도움을 주며, 맛있게 먹을 수 있습니다. 240g의 넉넉한 양으로 지속적으로 급여할 수 있어 실용적입니다.",
321,8,1,포켄스 덴탈스틱 후레시 오메가3 S 작은별 220g,10500,작은별 모양의 오메가 3가 들어간 치아 관리 간식,g,220,D2z321,2024.8.2,"포켄스 덴탈스틱 후레시 오메가3 S 작은별 220g은 소형 반려견을 위한 프리미엄 덴탈 간식입니다. 오메가-3 지방산이 풍부하게 함유되어 있어 반려견의 피부와 털 건강을 증진시키며, 구강 건강도 동시에 챙길 수 있습니다. 특별히 고안된 텍스처가 치아 사이의 플라크와 치석을 효과적으로 제거하여 입냄새를 줄여줍니다. 소형견이 쉽게 씹을 수 있는 크기와 부드러운 질감으로 안전하게 먹을 수 있으며, 정기적으로 급여하면 반려견의 구강 건강을 효과적으로 관리할 수 있습니다. 220g 대용량 포장으로 경제적이며, 반려견의 입맛을 사로잡는 최고의 덴탈 간식입니다.",
322,8,1,포켄스 덴탈스틱 후레시 칼슘 M 큰별 220g,10500,치아 건강을 도와주는 후레시 칼슘 덴탈스틱 M 사이즈 220g,g,220,D2z322,2024.8.3,"포켄스 덴탈스틱 후레시 칼슘 M 큰별 220g으로 반려동물의 치아 건강을 유지하세요! 이 덴탈스틱은 칼슘과 신선한 성분으로 제작되어 치아와 뼈 건강을 지원하며, 씹는 동안 입냄새를 상쾌하게 해줍니다. M 사이즈로 다양한 반려동물에게 적합하며, 220g의 넉넉한 양으로 오랫동안 사용 가능합니다.",
323,8,1,포켄스 덴탈스틱 후레시 칼슘 S 작은별 220g,10500,소형견의 치아 청결과 입냄새 예방에 도움을 주는 치아관리 간식,g,220,D2z323,2024.8.4,"포켄스 덴탈스틱 후레시 칼슘 S 작은별 220g은 반려견의 구강 건강을 위한 특별한 간식입니다. 칼슘이 풍부하게 함유되어 있어 치아와 뼈 건강에 도움을 주며, 특별한 별 모양 디자인으로 씹는 재미를 더합니다. 신선한 후레시 향으로 구취 제거에도 효과적입니다. 하루 한 번, 간편하게 반려견의 구강 건강을 관리해보세요. 소형견에게 적합하며, 치아 관리와 간식을 동시에 해결할 수 있는 최고의 선택입니다.",
